Area,Bedrooms,Year,Price
3248,4,2015,18256000.0
1159,1,2020,9913000.0
1769,5,2019,14689000.0
1103,5,2021,10856000.0
3726,5,2016,23282000.0
4368,3,2021,40279000.0
3531,3,2017,24058000.0
966,5,2019,8327000.0
1461,3,2023,15727000.0
3862,3,2024,42745000.0
1105,5,2021,10943000.0
2518,4,2023,26671000.0
4830,2,2015,26726000.0
2066,3,2022,20643000.0
2429,5,2021,22968000.0
2986,4,2021,27903000.0
4367,3,2020,37638000.0
891,2,2017,6165000.0
4248,4,2023,44533000.0
4762,4,2024,52791000.0
592,2,2022,6205000.0
1945,5,2018,14784000.0
4488,2,2019,35724000.0
1281,2,2016,8023000.0
4705,5,2021,43644000.0
2204,5,2016,14024000.0
4061,1,2024,44553000.0
3698,4,2019,29813000.0
4654,4,2016,28795000.0
2651,5,2020,23331000.0
1597,1,2018,11776000.0
3109,2,2016,19220000.0
4869,2,2017,32910000.0
805,3,2023,8927000.0
1613,4,2020,14350000.0
3501,2,2018,25879000.0
3548,1,2021,32599000.0
4845,4,2024,53668000.0
4711,5,2018,35054000.0
3406,1,2020,29176000.0
2835,2,2017,19186000.0
3696,4,2018,27502000.0
3041,2,2021,28062000.0
3243,3,2024,35999000.0
1338,2,2021,12497000.0
3862,5,2015,21608000.0
2010,2,2020,17410000.0
1157,5,2019,9921000.0
1896,1,2018,14053000.0
1435,2,2016,9002000.0
4523,1,2015,24979000.0
816,3,2021,8066000.0
1498,1,2024,16606000.0
2781,3,2024,31008000.0
4554,2,2022,44713000.0
3097,4,2022,30789000.0
1800,2,2022,17820000.0
3362,5,2018,25260000.0
977,2,2023,10393000.0
788,4,2016,5243000.0
2987,2,2022,29361000.0
3975,4,2021,36912000.0
3552,2,2023,36959000.0
4106,5,2019,33272000.0
586,5,2023,6869000.0
3040,1,2024,33399000.0
1073,5,2019,9080000.0
1450,2,2018,10878000.0
1562,3,2015,8937000.0
4297,4,2020,37227000.0
1188,4,2017,8469000.0
3505,1,2024,38517000.0
2229,2,2015,12480000.0
3754,5,2016,23434000.0
3425,4,2018,25539000.0
645,4,2018,5294000.0
2838,4,2015,16010000.0
4511,3,2018,33385000.0
641,3,2024,7539000.0
4613,3,2015,25635000.0
4371,1,2016,26844000.0
2057,1,2022,20157000.0
4822,1,2023,49839000.0
4213,2,2018,31094000.0
1443,1,2015,8125000.0
1690,3,2021,15871000.0
4403,2,2015,24416000.0
1683,2,2017,11604000.0
3310,1,2021,30398000.0
4710,2,2023,49023000.0
1764,3,2015,10028000.0
2360,3,2022,23441000.0
2969,3,2023,31176000.0
2569,5,2022,25802000.0
2697,3,2020,23445000.0
3885,1,2024,42557000.0
2870,1,2015,15840000.0
4304,4,2017,29315000.0
3363,4,2018,25037000.0
1556,3,2015,8861000.0
4825,2,2018,35562000.0
2197,3,2015,12416000.0
1751,1,2020,15015000.0
2139,2,2023,22421000.0
3159,2,2023,32906000.0
4221,1,2019,33446000.0
4917,2,2024,54085000.0
4831,5,2015,27093000.0
4729,4,2024,52337000.0
2782,4,2016,17374000.0
4792,2,2015,26569000.0
3195,2,2022,31427000.0
519,2,2021,5009000.0
2534,4,2022,25354000.0
3367,3,2020,28987000.0
3482,3,2019,27991000.0
3307,3,2023,34708000.0
1153,4,2023,12626000.0
511,4,2017,3862000.0
1355,3,2024,15408000.0
1066,5,2024,12662000.0
2844,5,2017,19742000.0
1015,1,2024,11324000.0
1003,5,2019,8630000.0
1654,1,2024,18237000.0
2491,4,2016,15715000.0
4854,5,2022,48031000.0
4877,4,2023,51013000.0
4386,5,2019,35450000.0
2564,1,2020,21941000.0
4732,4,2023,49632000.0
1221,3,2024,13926000.0
1644,4,2020,14495000.0
3942,1,2017,26568000.0
4176,3,2017,28290000.0
4012,4,2020,34786000.0
1089,3,2019,8997000.0
2295,2,2022,22637000.0
1839,1,2016,11214000.0
4186,5,2022,41551000.0
2915,4,2023,30816000.0
3576,3,2019,28835000.0
1524,4,2023,16490000.0
1434,2,2020,12415000.0
3706,1,2015,20476000.0
2407,3,2022,23816000.0
823,4,2020,7652000.0
3695,4,2017,25224000.0
3641,4,2015,20490000.0
867,1,2017,5891000.0
561,3,2016,3761000.0
708,4,2016,4697000.0
973,3,2024,11183000.0
1005,4,2017,7184000.0
4562,3,2016,28225000.0
1460,4,2020,13012000.0
4885,5,2020,42326000.0
1805,1,2021,16615000.0
2966,4,2024,33149000.0
1446,2,2017,10010000.0
3250,3,2018,24140000.0
3871,3,2023,40478000.0
2695,1,2017,18280000.0
3191,1,2017,21601000.0
3533,5,2019,28766000.0
4987,3,2020,42893000.0
1016,2,2018,7683000.0
4989,3,2020,42919000.0
3493,5,2017,24068000.0
4286,5,2016,26632000.0
3540,4,2015,20038000.0
3977,2,2018,29273000.0
4688,5,2017,32111000.0
3595,5,2021,33489000.0
4708,5,2021,43756000.0
2550,5,2022,25601000.0
3828,3,2016,23714000.0
2301,1,2016,14118000.0
649,5,2019,5892000.0
1988,4,2021,18867000.0
1090,3,2024,12480000.0
2503,2,2022,24638000.0
4174,1,2023,43175000.0
1600,3,2015,9072000.0
3718,1,2019,29523000.0
4062,2,2017,27581000.0
3564,2,2024,39264000.0
831,5,2018,6741000.0
4567,5,2019,36788000.0
4973,2,2016,30648000.0
2824,5,2020,24850000.0
1117,1,2022,11016000.0
3938,5,2015,22190000.0
3508,2,2016,21678000.0
1379,4,2016,8898000.0
3905,5,2015,22038000.0
1405,5,2020,12618000.0
3294,5,2021,30791000.0
3710,3,2020,31944000.0
4965,5,2024,55266000.0
1115,3,2019,9176000.0
3094,5,2015,17525000.0
1824,1,2016,11187000.0
1118,3,2021,10714000.0
2492,2,2015,13937000.0
2687,4,2016,16865000.0
3470,2,2015,19286000.0
978,1,2018,7362000.0
4510,4,2020,38951000.0
1353,4,2016,8622000.0
2293,3,2018,17156000.0
2030,2,2015,11355000.0
1456,3,2019,11997000.0
1094,1,2022,10811000.0
4048,1,2023,41969000.0
4479,3,2018,33137000.0
1115,1,2016,6851000.0
1548,2,2021,14348000.0
3342,4,2017,22906000.0
4392,1,2024,48137000.0
3679,1,2016,22579000.0
3114,5,2015,17697000.0
3017,3,2023,31781000.0
3729,2,2015,20604000.0
4469,1,2023,46233000.0
1730,5,2018,13301000.0
2804,3,2022,27778000.0
3075,1,2015,17104000.0
3989,4,2019,32125000.0
1172,5,2024,13789000.0
1265,1,2022,12477000.0
697,4,2020,6559000.0
2450,2,2023,25603000.0
3677,1,2023,38133000.0
2022,4,2017,14037000.0
4969,4,2016,30719000.0
3474,1,2016,21223000.0
1554,3,2020,13651000.0
4193,4,2021,38861000.0
4041,2,2024,44427000.0
3836,2,2020,32967000.0
3821,5,2023,40364000.0
4968,4,2023,52050000.0
3151,5,2019,25804000.0
3748,4,2024,41722000.0
2062,2,2017,14045000.0
2003,5,2015,11507000.0
3970,5,2023,41846000.0
3335,4,2024,37217000.0
3611,5,2024,40412000.0
4417,2,2022,43242000.0
540,5,2021,5855000.0
3701,5,2018,27655000.0
1357,5,2021,13163000.0
1298,2,2020,11383000.0
1949,3,2021,18239000.0
3396,5,2015,19133000.0
1904,4,2021,18012000.0
3378,2,2022,33131000.0
4415,5,2019,35663000.0
4041,2,2017,27364000.0
4556,1,2022,44452000.0
1817,3,2024,20437000.0
4248,1,2016,25970000.0
1172,5,2022,12287000.0
1253,2,2019,10169000.0
1267,5,2023,13933000.0
3460,5,2023,36657000.0
3991,4,2015,22471000.0
4983,3,2020,42820000.0
921,4,2021,8935000.0
3996,3,2017,27078000.0
4055,2,2020,34801000.0
1634,3,2023,17373000.0
4082,3,2018,30156000.0
2459,4,2021,23068000.0
3316,2,2017,22398000.0
2379,3,2015,13373000.0
1211,3,2019,10010000.0
2223,1,2018,16457000.0
3893,3,2021,35978000.0
982,5,2021,9804000.0
4165,5,2020,36127000.0
1163,4,2017,8386000.0
3479,3,2022,34313000.0
1429,2,2022,14193000.0
1402,1,2017,9468000.0
2572,1,2022,25179000.0
858,4,2018,6748000.0
1164,4,2019,9742000.0
2257,3,2022,22495000.0
2041,4,2023,21796000.0
3492,1,2024,38207000.0
3469,1,2016,21340000.0
2754,5,2017,19149000.0
3645,4,2024,40552000.0
4067,4,2021,37711000.0
528,1,2022,5301000.0
1923,3,2024,21550000.0
3608,1,2020,30830000.0
1147,3,2018,8725000.0
4637,3,2021,42722000.0
3344,4,2020,29105000.0
4978,4,2019,39981000.0
682,3,2016,4454000.0
2344,5,2020,20706000.0
1939,2,2024,21543000.0
4682,2,2022,45895000.0
3595,4,2023,37734000.0
3124,4,2016,19420000.0
4485,4,2020,38812000.0
2616,4,2017,18101000.0
3775,3,2018,27990000.0
4470,4,2017,30470000.0
4078,3,2024,45186000.0
3995,3,2021,36857000.0
1010,5,2023,11398000.0
2139,1,2021,19685000.0
1771,4,2018,13424000.0
4724,1,2019,37544000.0
4000,3,2016,24738000.0
1885,5,2020,16787000.0
3257,1,2019,25876000.0
4061,5,2021,37855000.0
2584,3,2018,19163000.0
1912,4,2017,13293000.0
2287,1,2021,21017000.0
1509,4,2024,17348000.0
4817,1,2021,44133000.0
4786,3,2018,35284000.0
3007,4,2023,31731000.0
2334,1,2018,17126000.0
2708,4,2020,23678000.0
1397,4,2021,13370000.0
1699,4,2019,13942000.0
4246,4,2018,31552000.0
3870,2,2019,30963000.0
4960,2,2023,51521000.0
926,5,2015,5527000.0
4336,1,2018,31847000.0
4130,5,2016,25743000.0
1499,2,2019,12082000.0
4302,2,2024,47274000.0
2141,5,2023,22953000.0
2076,1,2015,11490000.0
3168,5,2023,33670000.0
4964,5,2018,36988000.0
3999,1,2023,41424000.0
3408,5,2015,19250000.0
1568,3,2024,17830000.0
3441,4,2017,23526000.0
4106,2,2018,30261000.0
3783,4,2017,25885000.0
4905,2,2018,36003000.0
1001,1,2017,6819000.0
3890,4,2017,26535000.0
1224,2,2015,6940000.0
4092,2,2016,25200000.0
1309,2,2015,7378000.0
1698,3,2019,13891000.0
3263,1,2018,23946000.0
3825,5,2017,26274000.0
1212,4,2021,11624000.0
1835,1,2019,14599000.0
2280,4,2016,14360000.0
803,3,2017,5777000.0
3067,5,2017,21084000.0
748,5,2018,6166000.0
4908,2,2020,42074000.0
4681,4,2020,40398000.0
1610,4,2016,10176000.0
519,3,2018,4270000.0
4255,2,2020,36527000.0
4079,2,2023,42465000.0
4953,4,2016,30538000.0
1866,1,2022,18322000.0
2909,4,2018,21694000.0
2280,4,2017,15752000.0
4663,1,2023,48301000.0
3465,4,2016,21642000.0
1733,1,2024,19130000.0
4323,3,2023,45162000.0
3023,1,2015,16751000.0
3221,1,2016,19690000.0
3996,5,2022,39658000.0
3309,2,2020,28440000.0
2207,2,2017,15036000.0
2599,3,2022,25798000.0
3545,5,2022,35245000.0
966,3,2018,7477000.0
2986,2,2021,27509000.0
2499,3,2023,26326000.0
4336,4,2016,27011000.0
4903,5,2019,39500000.0
2977,4,2015,16844000.0
1756,1,2017,11911000.0
3921,3,2017,26652000.0
632,4,2023,7267000.0
3244,3,2023,34031000.0
990,5,2019,8509000.0
1284,3,2023,13831000.0
1577,4,2018,11998000.0
2505,1,2022,24459000.0
1206,1,2021,11157000.0
4577,1,2023,47402000.0
1452,4,2024,16602000.0
1249,3,2021,11923000.0
1539,1,2020,13190000.0
3925,1,2020,33568000.0
3916,4,2017,26757000.0
2908,1,2015,16105000.0
2951,3,2018,21863000.0
1152,1,2017,7847000.0
4710,4,2021,43608000.0
3872,2,2016,23778000.0
2366,5,2021,22350000.0
3251,5,2015,18277000.0
1488,3,2018,11289000.0
4969,1,2019,39471000.0
2259,2,2019,18119000.0
2524,2,2023,26425000.0
1821,5,2015,10489000.0
1122,5,2023,12541000.0
900,3,2022,9332000.0
2583,4,2019,20978000.0
2398,2,2024,26565000.0
2153,3,2022,21473000.0
1605,4,2021,15271000.0
2585,5,2019,21174000.0
2719,2,2018,20059000.0
3917,5,2019,31659000.0
2037,1,2022,19900000.0
854,5,2021,8587000.0
3654,4,2020,31706000.0
1053,1,2024,11724000.0
810,5,2016,5475000.0
2211,4,2019,18057000.0
2128,1,2015,11835000.0
2419,1,2021,22200000.0
3357,2,2016,20703000.0
4378,4,2020,37801000.0
2755,4,2015,15596000.0
1766,5,2020,15775000.0
553,2,2015,3202000.0
1601,5,2022,16353000.0
2197,1,2019,17529000.0
3010,3,2015,16920000.0
2921,2,2023,30558000.0
1404,2,2017,9579000.0
2594,2,2023,27135000.0
4202,2,2019,33528000.0
770,1,2023,8157000.0
2804,3,2016,17437000.0
985,4,2019,8352000.0
2730,3,2018,20323000.0
3453,2,2022,33808000.0
2325,3,2022,23115000.0
3816,2,2024,42111000.0
2076,1,2015,11560000.0
1180,1,2019,9440000.0
2427,5,2017,16901000.0
1422,5,2024,16456000.0
4241,5,2018,31590000.0
2470,5,2016,15583000.0
4781,3,2024,52813000.0
2053,4,2021,19346000.0
1138,4,2024,13239000.0
2847,4,2017,19658000.0
4821,5,2022,47660000.0
4465,5,2022,44350000.0
3793,3,2019,30457000.0
4986,1,2023,51497000.0
3768,4,2022,37259000.0
1974,2,2022,19544000.0
3996,3,2017,27162000.0
3036,3,2021,28186000.0
4548,1,2018,33337000.0
3340,2,2016,20591000.0
1739,1,2019,13938000.0
3950,1,2016,24221000.0
1063,3,2015,6208000.0
1179,2,2015,6654000.0
4232,3,2024,46829000.0
1368,1,2019,10877000.0
4746,2,2018,34968000.0
2006,1,2018,14794000.0
3056,3,2019,24652000.0
3650,3,2023,38247000.0
4091,5,2019,33141000.0
1023,2,2022,10259000.0
2227,2,2016,13806000.0
3098,2,2018,22915000.0
1693,1,2015,9446000.0
1558,4,2018,11849000.0
709,5,2023,8234000.0
3642,1,2021,33265000.0
3703,1,2018,27144000.0
4687,4,2022,46255000.0
3520,3,2021,32538000.0
2203,1,2021,20207000.0
713,1,2015,4030000.0
4703,2,2016,28931000.0
4502,4,2024,49898000.0
1905,5,2015,10964000.0
3103,5,2020,27112000.0
3225,2,2024,35610000.0
4578,4,2017,31164000.0
4703,3,2015,26117000.0
1997,4,2024,22611000.0
4382,1,2018,32141000.0
4071,1,2016,24962000.0
1208,5,2020,11075000.0
4264,5,2015,23990000.0
955,5,2021,9546000.0
4619,5,2024,51478000.0
844,2,2023,9113000.0
3812,2,2019,30418000.0
2228,2,2023,23382000.0
2487,4,2023,26449000.0
853,1,2016,5226000.0
4371,4,2020,37655000.0
1855,4,2017,12841000.0
4536,3,2019,36309000.0
4402,1,2023,45565000.0
1769,4,2019,14540000.0
1625,4,2024,18647000.0
4411,5,2016,27507000.0
2027,3,2022,20178000.0
2061,3,2015,11706000.0
2983,2,2015,16600000.0
3358,2,2019,26859000.0
4505,1,2023,46824000.0
1264,2,2017,8744000.0
3506,3,2019,28133000.0
2334,5,2021,22075000.0
3584,5,2021,33441000.0
3332,1,2021,30586000.0
513,2,2017,3704000.0
2303,1,2019,18309000.0
4554,2,2021,41821000.0
2910,3,2020,25183000.0
908,5,2019,7915000.0
3428,3,2015,19196000.0
1387,1,2018,10254000.0
3218,3,2015,18007000.0
1932,4,2022,19401000.0
3442,2,2019,27464000.0
3181,4,2018,23747000.0
866,2,2015,4990000.0
1495,5,2022,15415000.0
3658,1,2024,40116000.0
1112,4,2024,12926000.0
1327,3,2020,11757000.0
1989,4,2021,18789000.0
1455,4,2018,11127000.0
1868,5,2015,10743000.0
2636,4,2015,14791000.0
4695,1,2022,45646000.0
4405,2,2015,24351000.0
704,5,2022,7682000.0
1610,1,2022,15789000.0
4803,5,2018,35740000.0
3604,4,2018,26827000.0
3905,4,2023,40969000.0
2165,1,2016,13288000.0
4087,1,2020,34890000.0
923,2,2019,7633000.0
748,1,2021,6967000.0
1970,3,2024,22120000.0
562,2,2020,5099000.0
4184,3,2020,36063000.0
2831,5,2020,24813000.0
1889,2,2017,12886000.0
4826,2,2017,32644000.0
4003,2,2018,29437000.0
2445,3,2017,16836000.0
1860,2,2022,18425000.0
3812,3,2022,37565000.0
3686,2,2015,20401000.0
3213,1,2019,25493000.0
4020,3,2022,39584000.0
1604,3,2017,11196000.0
507,3,2024,6117000.0
3979,3,2021,36723000.0
1765,3,2021,16604000.0
1050,5,2019,8988000.0
3097,5,2016,19400000.0
2149,4,2016,13526000.0
2137,1,2016,13169000.0
1976,1,2018,14509000.0
3798,3,2017,25844000.0
4426,5,2019,35806000.0
4528,2,2022,44291000.0
3822,4,2023,40313000.0
3877,4,2019,31306000.0
4335,2,2019,34520000.0
3899,5,2017,26770000.0
2253,3,2022,22423000.0
1945,2,2023,20482000.0
2451,3,2017,16829000.0
1774,1,2015,9864000.0
3493,2,2015,19347000.0
2467,4,2021,23157000.0
1115,2,2017,7715000.0
2172,1,2018,15936000.0
2310,5,2017,16128000.0
923,3,2020,8377000.0
2513,2,2024,27860000.0
4854,4,2024,53726000.0
4060,2,2015,22561000.0
1116,5,2022,11692000.0
4187,3,2023,43732000.0
3683,1,2021,33795000.0
2508,2,2020,21686000.0
2739,1,2020,23484000.0
1779,4,2019,14673000.0
4965,3,2021,45826000.0
941,5,2021,9396000.0
1350,3,2021,12956000.0
3129,4,2019,25270000.0
2137,1,2023,22197000.0
3606,2,2015,20115000.0
3785,1,2017,25517000.0
3544,1,2023,36740000.0
1106,4,2022,11480000.0
4277,4,2016,26405000.0
4812,5,2021,44598000.0
865,5,2022,9271000.0
1016,4,2018,8033000.0
2612,3,2023,27529000.0
1944,1,2016,11968000.0
4144,2,2017,28013000.0
4262,2,2023,44367000.0
3755,2,2020,32226000.0
968,4,2015,5755000.0
4034,5,2020,35155000.0
1546,1,2015,8618000.0
4679,3,2022,45887000.0
3348,4,2015,18854000.0
3602,4,2019,28986000.0
904,4,2016,5988000.0
2990,2,2020,25729000.0
1081,5,2016,7219000.0
4940,3,2015,27627000.0
2800,3,2015,15773000.0
1205,4,2018,9319000.0
4008,4,2018,29784000.0
1335,2,2017,9225000.0
1533,3,2018,11632000.0
1066,1,2021,9870000.0
3243,5,2015,18353000.0
3568,2,2024,39409000.0
1323,5,2020,11975000.0
4780,5,2016,29733000.0
3877,5,2020,33808000.0
4521,4,2020,39067000.0
4578,5,2018,34081000.0
1991,4,2022,20009000.0
4380,4,2023,45938000.0
1906,5,2022,19409000.0
4889,4,2023,51169000.0
3482,2,2016,21439000.0
4075,3,2018,30101000.0
4618,3,2019,36902000.0
2870,4,2024,32133000.0
1069,1,2016,6585000.0
4239,4,2018,31622000.0
743,4,2018,5911000.0
3630,5,2022,36018000.0
1644,5,2017,11710000.0
2704,5,2018,20314000.0
1456,2,2023,15345000.0
2775,1,2019,22128000.0
3363,3,2017,22926000.0
4827,1,2021,44209000.0
1989,4,2020,17418000.0
3789,4,2021,35141000.0
1275,5,2022,13237000.0
4519,1,2020,38628000.0
1809,4,2015,10457000.0
925,3,2023,10129000.0
1813,1,2018,13424000.0
620,2,2018,4768000.0
1776,5,2023,19214000.0
1910,1,2016,11697000.0
1236,2,2018,9352000.0
4905,1,2024,53822000.0
2951,2,2020,25459000.0
2949,5,2017,20425000.0
971,4,2018,7627000.0
4194,3,2024,46365000.0
558,5,2024,7079000.0
3544,3,2019,28375000.0
1920,5,2016,12158000.0
2208,3,2020,19229000.0
3395,4,2016,21195000.0
618,3,2023,6928000.0
2209,2,2024,24567000.0
680,1,2024,7625000.0
4424,1,2024,48393000.0
1390,4,2019,11650000.0
891,1,2016,5533000.0
2402,3,2021,22325000.0
1547,2,2017,10505000.0
2617,1,2015,14478000.0
1304,4,2017,9242000.0
3124,5,2016,19606000.0
2709,4,2021,25186000.0
3655,1,2021,33452000.0
4854,4,2016,30058000.0
3698,4,2016,23018000.0
3659,5,2016,22881000.0
2353,2,2017,15961000.0
4398,1,2018,32251000.0
3597,3,2022,35385000.0
4718,1,2020,40386000.0
3486,5,2022,34765000.0
1220,2,2019,9872000.0
540,3,2016,3557000.0
4078,5,2023,43058000.0
925,3,2019,7686000.0
1946,4,2020,17193000.0
3776,2,2015,21060000.0
1722,4,2016,11043000.0
867,3,2024,10122000.0
1804,4,2022,18229000.0
3861,1,2020,33008000.0
4793,5,2022,47437000.0
537,4,2017,4139000.0
1421,4,2023,15369000.0
2308,2,2020,19908000.0
3950,2,2024,43539000.0
2443,4,2015,13910000.0
1958,4,2015,11273000.0
4093,2,2015,22591000.0
2269,1,2019,18136000.0
3547,2,2019,28344000.0
1130,5,2022,11896000.0
1310,4,2016,8396000.0
2303,3,2017,15801000.0
3535,5,2024,39528000.0
1684,2,2017,11683000.0
2378,5,2018,17981000.0
1809,1,2016,11248000.0
2580,4,2020,22639000.0
1699,5,2018,13040000.0
2787,4,2018,20890000.0
1511,2,2018,11270000.0
3093,3,2017,21151000.0
3358,3,2018,24930000.0
1816,5,2018,13913000.0
628,3,2020,5840000.0
1574,5,2020,14169000.0
4864,3,2016,29877000.0
1795,2,2019,14470000.0
526,1,2018,4032000.0
2443,2,2017,16610000.0
2886,5,2016,18189000.0
1441,2,2021,13473000.0
4842,4,2020,41767000.0
3418,4,2019,27589000.0
4667,2,2020,40046000.0
2605,5,2017,17940000.0
2184,5,2021,20745000.0
1996,3,2021,18709000.0
3382,3,2021,31208000.0
1022,1,2020,8854000.0
1063,3,2023,11437000.0
1780,4,2024,20236000.0
3290,4,2015,18576000.0
1549,5,2020,13990000.0
1615,3,2023,17226000.0
2873,3,2019,23121000.0
4065,1,2024,44547000.0
2545,2,2024,28291000.0
2986,3,2024,33278000.0
3852,3,2015,21405000.0
1985,1,2017,13463000.0
3638,2,2024,40171000.0
4076,2,2019,32441000.0
3229,3,2019,25978000.0
3189,3,2022,31472000.0
2606,5,2024,29452000.0
4577,3,2023,47777000.0
3112,1,2024,34157000.0
4468,5,2023,46987000.0
4013,3,2021,37079000.0
2418,5,2019,19902000.0
3074,1,2018,22570000.0
1316,3,2023,14187000.0
4669,5,2023,49132000.0
3109,5,2022,31110000.0
3064,3,2023,32179000.0
2564,4,2020,22470000.0
3716,1,2016,22820000.0
3379,1,2022,32911000.0
1975,4,2024,22353000.0
3420,5,2023,36247000.0
3754,2,2020,32166000.0
3830,1,2016,23473000.0
3092,4,2024,34626000.0
1850,5,2023,20168000.0
1168,3,2024,13402000.0
2413,2,2021,22375000.0
2725,4,2020,23788000.0
4466,3,2016,27582000.0
3262,3,2022,32178000.0
4040,3,2015,22504000.0
2173,2,2024,24199000.0
3310,4,2017,22679000.0
2583,2,2021,23912000.0
4007,4,2017,27293000.0
1146,4,2017,8247000.0
1010,5,2021,9977000.0
4606,1,2023,47668000.0
3789,1,2019,30117000.0
4931,4,2018,36580000.0
2062,2,2016,12730000.0
4532,5,2021,42095000.0
1561,3,2018,11792000.0
4166,3,2017,28297000.0
2625,2,2019,21044000.0
4295,3,2017,29126000.0
666,3,2024,7840000.0
4916,5,2015,27440000.0
1405,5,2018,10949000.0
4402,4,2021,40774000.0
2469,4,2017,17034000.0
2039,1,2017,13778000.0
1657,2,2023,17372000.0
3397,3,2017,23117000.0
1798,3,2024,20163000.0
1215,2,2021,11420000.0
1076,3,2021,10293000.0
608,2,2023,6595000.0
4986,3,2022,49031000.0
3248,2,2021,30121000.0
2971,5,2022,29780000.0
4980,2,2019,39795000.0
4120,3,2016,25567000.0
635,3,2022,6673000.0
2035,5,2018,15624000.0
2234,4,2020,19595000.0
2074,1,2015,11582000.0
4402,2,2016,27040000.0
3524,3,2022,34815000.0
2198,1,2024,24258000.0
1516,2,2024,16965000.0
3476,2,2015,19375000.0
4860,1,2020,41525000.0
1932,3,2021,18093000.0
4996,2,2020,42915000.0
3657,5,2015,20616000.0
4862,4,2023,50874000.0
660,5,2015,4093000.0
3033,5,2022,30376000.0
1998,3,2020,17407000.0
4334,5,2023,45661000.0
1485,3,2024,16902000.0
2184,4,2017,15107000.0
968,1,2022,9538000.0
3265,5,2021,30577000.0
2084,1,2018,15347000.0
2498,2,2018,18539000.0
2060,2,2016,12857000.0
1205,3,2017,8467000.0
1115,5,2018,8804000.0
728,1,2024,8101000.0
2005,5,2024,22810000.0
2052,5,2024,23357000.0
4089,3,2023,42757000.0
3541,2,2017,23966000.0
3605,4,2021,33481000.0
2858,1,2016,17486000.0
1844,4,2019,15136000.0
2964,3,2020,25661000.0
3027,5,2023,32167000.0
2703,5,2020,23836000.0
2244,3,2020,19557000.0
587,2,2018,4516000.0
4406,3,2022,43292000.0
1467,1,2023,15296000.0
545,1,2020,4916000.0
2184,4,2018,16480000.0
2228,2,2020,19323000.0
1147,2,2015,6498000.0
1292,3,2020,11508000.0
693,1,2019,5552000.0
1111,2,2016,6906000.0
1842,1,2021,17024000.0
2642,3,2022,26149000.0
2774,3,2016,17294000.0
1413,1,2021,13012000.0
4467,1,2019,35433000.0
4941,5,2016,30713000.0
2697,4,2024,30269000.0
1199,2,2024,13463000.0
1146,3,2020,10254000.0
2225,3,2016,13899000.0
3594,2,2021,33065000.0
1584,4,2022,16080000.0
1406,4,2018,10779000.0
3266,4,2016,20391000.0
3552,2,2021,32655000.0
3613,1,2022,35290000.0
1982,5,2020,17541000.0
2894,5,2023,30838000.0
3746,1,2024,41126000.0
4213,3,2018,31222000.0
711,5,2021,7301000.0
2882,5,2023,30522000.0
3379,1,2020,28916000.0
2867,4,2017,19706000.0
4016,1,2018,29480000.0
3735,2,2021,34363000.0
3927,3,2017,26699000.0
2684,4,2018,20147000.0
2254,3,2016,14173000.0
2919,3,2023,30648000.0
2908,1,2015,16056000.0
673,1,2018,5130000.0
3277,2,2018,24286000.0
4068,1,2018,29853000.0
1402,5,2018,10941000.0
863,2,2024,9831000.0
1242,3,2020,11069000.0
1575,3,2023,16778000.0
3344,2,2023,34888000.0
657,4,2018,5309000.0
3795,4,2016,23599000.0
594,2,2023,6536000.0
1788,1,2015,9963000.0
2998,2,2019,23958000.0
2476,1,2020,21202000.0
3536,1,2023,36598000.0
4438,4,2018,33018000.0
1305,4,2019,10798000.0
2206,1,2018,16245000.0
3674,2,2018,27155000.0
2764,2,2018,20446000.0
4857,5,2015,27284000.0
2434,4,2020,21407000.0
2436,2,2021,22494000.0
1766,3,2024,19949000.0
3503,2,2018,25851000.0
2390,2,2024,26514000.0
1076,5,2016,7127000.0
1132,5,2024,13352000.0
557,3,2021,5582000.0
2180,4,2024,24620000.0
1144,1,2019,9170000.0
3928,3,2018,29042000.0
1234,5,2018,9685000.0
3823,1,2019,30344000.0
3622,4,2017,24777000.0
3742,3,2023,39219000.0
3272,1,2017,22010000.0
1313,4,2023,14338000.0
771,1,2017,5272000.0
2777,1,2018,20458000.0
2781,3,2022,27482000.0
2127,1,2017,14389000.0
4779,5,2016,29740000.0
1711,1,2015,9533000.0
4079,3,2022,40134000.0
3755,2,2024,41389000.0
3441,3,2021,31883000.0
1173,2,2021,11050000.0
3187,3,2016,19793000.0
3350,5,2016,21016000.0
4044,4,2022,39989000.0
1793,3,2019,14643000.0
2914,4,2019,23584000.0
2844,5,2019,23189000.0
2219,4,2021,20868000.0
1758,3,2016,11122000.0
3459,4,2022,34296000.0
3715,1,2024,40625000.0
2042,1,2023,21246000.0
3796,3,2020,32764000.0
2000,5,2024,22819000.0
4776,5,2022,47187000.0
4218,2,2023,43850000.0
2938,3,2020,25494000.0
883,4,2020,8190000.0
3758,5,2020,32786000.0
2418,3,2023,25504000.0
1038,1,2017,7102000.0
1684,3,2020,14786000.0
2287,5,2015,13077000.0
2338,5,2020,20714000.0
3667,2,2017,24837000.0
1307,4,2021,12545000.0
2137,3,2020,18717000.0
2458,5,2018,18612000.0
2081,2,2016,12900000.0
4864,2,2021,44691000.0
1149,4,2024,13324000.0
2705,5,2018,20539000.0
2705,4,2017,18630000.0
2561,3,2016,16031000.0
1099,1,2018,8091000.0
2316,2,2022,22901000.0
1149,3,2023,12462000.0
1945,5,2024,22259000.0
