Area,Bedrooms,Year,Price
4132,2,2016,23862300.000000004
998,3,2021,8024492.696062502
581,3,2015,3486000.0
2514,1,2022,17687252.312789068
3403,1,2018,19696989.375000004
4893,2,2019,32711096.446875006
599,1,2022,4214265.765855471
1982,1,2020,12647950.284375003
3646,2,2023,29627414.014302082
3839,4,2017,27511233.75
4300,3,2022,36303190.90453126
3683,3,2017,24363045.0
1242,4,2023,11927497.797709107
3179,1,2022,22365861.2181211
4303,2,2015,23666500.000000004
4631,2,2019,30959551.94062501
4930,1,2017,27176625.0
3354,1,2024,26015774.181959715
4999,3,2020,38280789.18562501
4534,3,2016,28564200.0
2618,1,2021,17541851.935781255
820,3,2021,6593270.551875003
1127,2,2015,6198500.000000001
1772,1,2019,10769385.375000002
2929,3,2015,17574000.0
3559,4,2019,28118913.834375005
4283,1,2023,31639708.328742787
1533,3,2023,13589635.171971804
2791,2,2020,19591560.125156254
671,2,2016,3875025.0000000005
1676,2,2017,10162845.0
3093,2,2021,22797036.9904922
1264,3,2023,11205022.085696254
2556,2,2020,17941966.205625005
1151,4,2022,10527221.812102739
3612,2,2022,27953456.996489078
4352,1,2017,23990400.0
2296,3,2023,20353426.19363813
679,1,2022,4777105.934917971
2735,1,2018,15830521.875000002
2405,4,2021,20949045.10207032
4965,3,2020,38020427.74687501
3605,4,2019,28482350.203125007
3037,1,2022,21366819.918035164
1139,4,2020,9448950.547968753
3536,1,2024,27427482.858500164
3376,2,2016,19496400.0
4580,4,2020,37994902.11562501
2217,3,2020,16977097.344375003
722,4,2015,4693000.0
4313,1,2023,31861326.645311143
4307,4,2020,35730140.482968755
4799,3,2021,38586713.87615626
1640,3,2022,13845868.158937505
2055,2,2015,11302500.0
3576,4,2019,28253227.275000006
3645,2,2023,29619288.009361245
1791,1,2022,12600584.284886723
1171,3,2015,7026000.0
1941,1,2021,13005628.19226563
1670,2,2016,9644250.0
4858,4,2023,46653610.54852725
1356,3,2017,8969940.0
3299,2,2016,19051725.0
1183,4,2023,11360893.635016
4060,2,2019,27142254.562500007
3073,2,2017,18633903.75
3126,3,2018,21712414.500000004
2278,2,2018,14503883.625000004
2406,1,2019,14622540.187500002
4348,3,2020,33295633.402500007
1831,3,2022,15458405.243301567
548,4,2019,4329633.262500001
2260,3,2015,13560000.0
2926,2,2022,22644467.10180704
944,4,2024,9518949.933244176
2512,2,2015,13816000.000000002
4468,4,2015,29042000.0
3264,3,2018,22670928.000000004
4870,2,2017,29530462.500000004
2716,2,2023,22070229.419321023
4277,2,2023,34754923.13197203
4627,1,2016,24291750.0
532,1,2016,2793000.0
4010,2,2020,28148389.86093751
4875,1,2022,34298072.80224611
1038,4,2015,6747000.0
4555,3,2022,38456054.55119532
4386,3,2021,35265956.87868751
2326,4,2022,21273951.290139854
4118,3,2018,28602598.500000004
4095,3,2022,34572457.38466407
4249,2,2017,25764873.750000004
3784,1,2016,19866000.0
4078,2,2016,23550450.000000004
4631,1,2019,28145047.218750004
1772,3,2018,12307869.000000002
3069,4,2016,20945925.0
579,3,2015,3474000.0
4359,1,2015,21795000.0
1592,2,2019,10642972.725000003
3925,2,2023,31894569.3927964
4936,4,2020,40948217.65125001
4797,1,2018,27765635.625000004
2038,3,2019,14863210.425000003
3237,2,2022,25051312.374760557
3123,3,2019,22776156.112500004
814,1,2015,4070000.0
2442,3,2019,17809597.575000003
3154,2,2021,23246639.077921886
2741,3,2021,22039212.90571876
2775,1,2024,21524678.99670191
3039,1,2024,23572432.241793554
2176,1,2017,11995200.0
3756,3,2019,27392648.850000005
3681,1,2016,19325250.0
3891,3,2015,23346000.0
4981,4,2020,41321530.00828126
889,1,2019,5402925.281250001
3639,2,2016,21015225.0
3854,2,2019,25765085.981250007
4444,2,2017,26947305.000000004
4631,2,2022,35839551.315266035
2185,2,2016,12618375.000000002
1103,1,2016,5790750.0
1544,2,2019,10322079.075000003
3111,2,2017,18864326.25
3416,1,2024,26496685.928913057
3172,2,2015,17446000.0
1516,3,2019,11056244.850000001
4520,2,2024,38566019.44922592
1749,2,2018,11135773.687500004
2310,2,2016,13340250.000000002
699,2,2018,4450489.312500001
4016,4,2024,40495871.74990319
2651,1,2019,16111535.343750002
542,2,2018,3450880.125000001
1884,2,2018,11995310.250000004
1701,1,2021,11397513.423515629
3277,1,2020,20911873.401562504
3926,2,2015,21593000.0
4818,2,2017,29215147.500000004
1533,3,2019,11180226.487500003
4797,1,2019,29153917.406250004
4585,1,2021,30721692.561328135
3791,2,2021,27941664.154851574
1799,3,2017,11900385.0
4650,4,2015,30225000.0
3581,4,2017,25662341.25
2402,3,2018,16683691.500000002
1644,1,2019,9991461.375000002
793,3,2016,4995900.0
2505,1,2020,15985426.570312504
3668,1,2018,21230842.500000004
2475,2,2020,17373382.769531254
3320,3,2015,19920000.0
1132,2,2021,8343435.458531254
3739,4,2016,25518675.0
3390,3,2017,22424850.0
968,3,2023,8581061.21752688
3290,4,2015,21385000.0
3514,1,2019,21356444.812500004
2327,4,2016,15881775.0
1951,3,2015,11706000.0
3257,4,2021,28370494.759851575
917,4,2024,9246691.831339946
3820,4,2015,24830000.0
1145,2,2024,9769489.440124707
1103,1,2019,6703516.968750001
3105,1,2016,16301250.0
1404,3,2020,10751395.882500002
1171,3,2015,7026000.0
2000,3,2023,17729465.325468756
2493,4,2021,21715579.80850782
1588,2,2017,9629235.0
1723,2,2023,14001106.513067057
3604,1,2024,27954934.451932862
1457,2,2019,9740459.334375003
3916,4,2019,30939496.087500006
1087,2,2016,6277425.000000001
4651,1,2018,26920569.375000004
2742,2,2015,15081000.000000002
2629,4,2016,17942925.0
1045,4,2020,8669142.513281252
3149,3,2015,18894000.0
3209,1,2015,16045000.0
4469,4,2021,38927768.21669532
2926,2,2018,18629659.125000007
1269,4,2016,8660925.0
4417,2,2023,35892563.8236896
2058,1,2020,13132937.278125003
2051,2,2019,13711518.253125003
749,1,2021,5018658.174140627
3517,3,2019,25649612.887500003
1565,2,2021,11534873.226679694
2406,4,2017,17241997.5
4571,3,2023,40520693.00135884
2030,1,2018,11749893.750000002
665,4,2017,4765556.25
1210,2,2015,6655000.000000001
4758,1,2020,30362738.371875007
2859,3,2015,17154000.0
1573,1,2024,12201196.41867103
2022,1,2021,13548366.926718755
3224,4,2016,22003800.0
1830,2,2023,14870589.041736921
2006,3,2016,12637800.0
1027,4,2022,9393098.8714418
2856,2,2019,19093172.175000004
2989,1,2015,14945000.0
3221,1,2018,18643550.625000004
4574,1,2024,35478876.299428664
3293,4,2024,33205404.79891215
4288,4,2015,27872000.0
2216,1,2015,11080000.0
872,2,2020,6121046.373750002
905,2,2021,6670326.051210941
1975,1,2019,12003124.218750002
2017,3,2023,17880165.78073524
4165,2,2016,24052875.000000004
1177,4,2021,10252401.698601566
2519,1,2018,14580286.875000002
3769,1,2021,25254102.347578134
1914,1,2018,11078471.250000002
3956,4,2017,28349685.0
2755,4,2015,17907500.0
4717,1,2022,33186463.46834767
4158,1,2022,29253617.787023447
851,3,2018,5910833.250000001
3169,1,2017,17469112.5
4619,2,2024,39410717.66282622
4902,4,2019,38729675.643750004
3644,4,2023,34995009.64158775
1733,1,2024,13442258.991453843
1805,3,2017,11940075.0
789,4,2018,5936879.812500002
2953,2,2024,25195897.21981507
3037,2,2023,24678677.00533062
2297,1,2023,16968575.771917388
4273,1,2015,21365000.0
2530,1,2024,19624301.93212823
3207,1,2017,17678587.5
1410,4,2020,11697120.520312503
2756,4,2017,19750185.0
3736,1,2020,23840939.587500006
1684,4,2022,15402121.226395318
3654,4,2021,31828611.560484387
2462,1,2019,14962881.937500002
4441,2,2023,36087587.942269765
1004,2,2020,7047626.788125002
683,3,2019,4981144.612500001
4912,3,2020,37614570.21000001
726,1,2016,3811500.0
2319,2,2022,17946862.34076915
3507,2,2022,27140856.502405092
1640,3,2016,10332000.0
3434,4,2022,31407888.53411017
4279,3,2016,26957700.0
4212,1,2020,26878489.706250004
2390,3,2022,20177820.060890634
3771,1,2018,21827019.375000004
1444,3,2017,9552060.0
3245,2,2024,27687330.33467657
4747,3,2019,34620049.0125
2719,3,2016,17129700.0
2383,3,2017,15763545.0
4709,2,2020,33055054.327968758
3236,4,2019,25566958.462500006
1986,4,2018,14943781.125000004
2880,2,2017,17463600.0
3378,2,2023,27449644.690157007
3427,2,2018,21819494.812500007
1979,1,2024,15350392.697107418
3427,1,2019,20827699.593750004
1402,1,2018,8114951.250000001
1310,1,2023,9677333.156818364
1478,3,2020,11318064.896250004
3023,4,2022,27648819.754983995
2775,4,2020,23020928.683593757
4722,1,2021,31639658.07515626
4985,2,2020,34992449.73984376
1195,2,2020,8388360.569531253
3943,4,2015,25629500.0
3107,1,2015,15535000.0
3134,3,2015,18804000.0
3530,4,2021,30748494.474140637
883,4,2024,8903848.295608694
1763,4,2018,13265803.687500004
1510,3,2024,14055033.636765355
2387,2,2019,15957773.803125003
4205,4,2023,40382550.91736457
2600,4,2015,16900000.0
630,2,2019,4211729.156250001
1441,2,2023,11709573.11975022
1913,4,2017,13709036.25
1413,3,2023,12525867.252443677
3254,1,2015,16270000.0
4543,3,2022,38354743.32076408
1958,2,2021,14431489.953890631
1821,1,2017,10038262.5
721,3,2021,5797253.741343752
4075,4,2020,33805507.88671876
3517,3,2015,21102000.0
4555,1,2017,25109437.5
1563,2,2017,9477641.25
752,4,2016,5132400.0
2383,1,2022,16765601.535949225
1872,3,2018,13002444.000000002
4723,4,2022,43197279.42533556
737,4,2024,7431637.818645082
4975,3,2019,36282861.5625
2932,3,2018,20364939.000000004
601,4,2021,5235083.620101565
2845,1,2022,20016003.512285165
4428,4,2019,34984700.8875
4039,1,2019,24547148.718750004
562,1,2019,3415572.5625000005
567,3,2016,3572100.0
1829,2,2018,11645128.687500004
1087,3,2016,6848100.0
1272,3,2023,11275939.946998129
3027,1,2020,19316521.448437504
735,2,2018,4679699.062500002
2501,2,2015,13755500.000000002
2608,1,2023,19266018.987009384
4044,3,2020,30967695.832500003
4573,1,2018,26469095.625000004
3302,1,2015,16510000.0
1910,2,2024,16296702.908854313
2884,2,2019,19280360.137500007
2178,2,2020,15288576.837187504
1095,3,2024,10192226.37897885
1939,4,2019,15319633.021875003
2040,1,2016,10710000.0
4815,4,2023,46240661.7519882
3299,4,2021,28736340.869742196
1523,4,2020,12634549.327968754
2758,4,2023,26486343.740806535
3079,3,2019,22455262.462500002
3579,4,2021,31175314.9356797
1738,3,2023,15406905.36783235
2056,2,2019,13744944.675000003
928,1,2017,5115600.0
4881,4,2021,42516544.34228908
3228,4,2017,23132655.0
2609,1,2015,13045000.0
835,2,2018,5316392.812500002
2163,4,2021,18841074.659367196
3557,2,2021,26216961.0653672
797,4,2024,8036655.822876703
3365,3,2021,27056530.984218758
4460,1,2018,25815037.500000004
1117,4,2020,9266442.284531252
4135,3,2019,30156710.062500004
658,1,2015,3290000.0
1617,1,2015,8085000.0
2761,1,2024,21416086.021583416
3385,1,2017,18659812.5
1768,1,2023,13060706.123095317
2792,2,2022,21607434.090309385
3068,1,2017,16912350.0
1309,4,2017,9380621.25
4809,1,2021,32222599.678828135
1561,4,2021,13597280.417601567
625,4,2022,5716345.467041018
2923,2,2022,22621249.944833215
3463,3,2018,24053132.250000004
4716,1,2017,25996950.0
2248,4,2024,22668007.891878076
1400,2,2019,9359398.125000004
2468,4,2016,16844100.0
1956,1,2021,13106135.365312506
3119,3,2016,19649700.0
1881,2,2023,15285015.293719754
509,2,2018,3240771.187500001
4425,2,2017,26832093.750000004
4031,2,2018,25665125.062500007
4945,1,2016,25961250.0
522,4,2018,3927821.625000001
1014,2,2020,7117822.274062502
1290,3,2022,10890957.271359378
1489,1,2015,7445000.0
4197,4,2020,34817599.16578126
2716,3,2023,24076613.91198657
4592,2,2021,33845455.49962502
2482,2,2024,21177181.476322725
835,1,2023,6168376.477819338
3190,4,2016,21771750.0
2809,3,2022,23715270.523448445
4317,2,2018,27486069.187500007
2738,3,2015,16428000.0
3131,4,2015,20351500.0
4096,3,2022,34580899.987200014
1316,4,2015,8554000.0
1003,1,2023,7409439.050602151
4908,1,2020,31319949.543750007
1143,3,2022,9649894.698576566
2055,3,2021,16523379.248906255
2906,1,2017,16019325.0
3499,1,2016,18369750.0
3586,1,2016,18826500.0
3755,1,2017,20699437.5
1772,4,2022,16206982.668154694
2758,1,2015,13790000.0
1793,1,2019,10897013.531250002
3336,4,2020,27674889.40125001
581,1,2023,4292008.064207228
2736,3,2022,23098960.538325008
4043,1,2015,20215000.0
2668,1,2024,20694718.401153404
3432,4,2020,28471289.096250005
2057,4,2023,19754318.011181667
3027,3,2019,22076024.512500003
3179,4,2020,26372444.066718757
4458,3,2024,41494927.12099335
1545,3,2023,13696011.963924613
4091,3,2023,36265621.32324634
3378,3,2016,21281400.0
4315,3,2015,25890000.0
3519,3,2022,29709518.32396407
1457,1,2016,7649250.0
3826,2,2019,25577898.018750004
2610,4,2023,25065031.603881456
892,3,2021,7172191.868625003
2510,2,2015,13805000.000000002
2989,2,2022,23132027.39825743
4986,3,2015,29916000.0
3040,4,2020,25219323.675000004
3571,3,2015,21426000.0
1215,2,2020,8528751.541406253
4580,3,2015,27480000.0
639,2,2015,3514500.0000000005
4747,1,2023,35067404.95833341
3083,4,2018,23198226.187500007
1591,2,2021,11726506.903289068
3334,3,2020,25530736.376250006
559,3,2021,4494680.778656252
4029,4,2022,36849849.41873322
517,2,2023,4201144.5544142015
3751,3,2020,28723992.845625006
1984,2,2016,11457600.0
3817,2,2024,32567808.902144983
2040,4,2015,13260000.0
2234,3,2016,14074200.0
1202,4,2019,9496750.33125
3466,3,2024,32261421.579489224
1315,3,2022,11102022.334757816
2410,3,2019,17576220.375
1964,1,2021,13159739.190937504
634,2,2018,4036638.375000001
2061,4,2023,19792731.852720182
4584,3,2023,40635934.525974385
509,1,2020,3248136.5765625006
4530,1,2022,31870824.573164076
2086,4,2017,14948797.5
3134,1,2021,20999298.688593756
3264,4,2024,32912979.4302002
3813,2,2021,28103815.7273672
2892,3,2020,22146037.672500003
4949,1,2023,36559634.956560366
2181,4,2017,15629591.25
3402,1,2020,21709549.378125004
4106,4,2021,35765812.55264064
3969,4,2016,27088425.0
2223,3,2020,17023043.480625004
1133,4,2020,9399175.567031253
4834,1,2023,35710098.07638165
2706,4,2018,20361466.125000004
3017,2,2021,22236877.012710948
3307,1,2020,21103315.635937504
2355,4,2016,16072875.0
4586,2,2018,29198775.375000007
4100,1,2018,23731312.500000004
572,3,2019,4171617.45
706,1,2015,3530000.0
4366,4,2020,36219594.462187506
4959,1,2015,24795000.0
1374,3,2018,9543460.5
914,2,2015,5027000.0
2927,2,2016,16903425.0
4361,4,2019,34455347.915625006
1304,3,2020,9985626.945000002
1021,1,2017,5628262.5
3799,3,2016,23933700.0
1307,1,2023,9655171.325161528
3660,1,2017,20175750.0
2957,2,2015,16263500.000000002
1620,2,2018,10314438.750000004
4048,1,2022,28479712.55456251
4733,3,2020,36243843.81187501
597,1,2020,3809700.4640625007
1167,1,2020,7447102.917187502
3688,2,2022,28541624.973159388
2439,3,2020,18677104.385625005
2499,2,2023,20306886.34715878
2115,2,2015,11632500.000000002
3709,1,2024,28769381.765321583
3609,2,2017,21884073.75
2338,1,2018,13532636.250000002
2684,2,2020,18840468.425625008
3499,2,2023,28432891.287998624
1967,4,2020,16317897.917343754
1783,2,2022,13798730.294778522
1659,4,2021,14450921.340679694
1573,4,2020,13049340.835781254
1549,4,2018,11655547.312500004
2425,1,2017,13367812.5
3508,4,2016,23942100.0
1067,4,2016,7282275.0
3683,1,2023,27207341.997375596
1138,2,2019,7607853.618750001
4494,4,2018,33815383.87500001
1280,4,2016,8736000.0
2855,1,2019,17351351.718750004
1955,1,2017,10776937.5
629,1,2024,4878927.239252433
3975,4,2024,40082442.78034491
2173,1,2020,13866799.176562503
3805,4,2021,33143915.431757826
2771,2,2015,15240500.000000002
823,4,2024,8298830.291377072
2957,1,2016,15524250.0
4826,3,2017,31923990.0
1903,1,2018,11014801.875000002
4149,4,2024,41836994.992616616
2480,2,2023,20152492.253282823
836,1,2023,6175763.755038284
1235,3,2021,9930108.697031254
3272,4,2015,21268000.0
3753,3,2019,27370769.737500004
4918,3,2020,37660516.346250005
793,4,2021,6907522.979601565
1604,1,2022,11284945.389703128
536,3,2017,3545640.0
1951,3,2018,13551158.250000002
3089,3,2022,26079199.233510945
4280,2,2021,31545851.380312514
1890,2,2021,13930294.184296882
2091,4,2019,16520553.196875002
4551,1,2017,25087387.5
2777,3,2023,24617362.604413368
3978,1,2017,21928725.0
3278,2,2018,20870821.125000007
742,1,2020,4735004.596875001
1008,1,2017,5556600.0
3638,2,2023,29562405.974775366
4048,4,2023,38874807.63697783
3895,3,2017,25765425.0
3080,3,2015,18480000.0
1373,4,2019,10847785.528125001
944,3,2017,6244560.0
1096,2,2020,7693425.258750002
4953,4,2015,32194500.0
634,3,2019,4623785.775
2294,3,2021,18445076.397562508
3982,2,2024,33975639.25814548
2315,4,2024,23343611.32993672
3116,2,2019,20831346.112500004
4708,3,2016,29660400.0
1450,2,2023,11782707.16421778
4851,2,2024,41390212.46641481
4585,4,2018,34500119.06250001
4785,4,2018,36005031.56250001
4818,1,2017,26559225.0
4444,2,2022,34392348.53056408
2921,1,2021,19572096.83132813
4853,3,2020,37162766.53687501
4699,2,2019,31414151.278125007
3489,1,2021,23377968.450703133
1673,4,2021,14572870.04397657
3452,3,2015,20712000.0
3656,4,2018,27509800.500000007
3434,3,2022,28991897.108409386
4314,2,2018,27466968.375000007
4068,2,2024,34709417.50430332
862,3,2024,8023469.533040885
4193,3,2015,25158000.0
565,1,2018,3270290.6250000005
1842,2,2017,11169427.5
727,1,2024,5639078.0650819065
2260,4,2023,21703820.469261337
4339,2,2023,35258735.4383041
2679,1,2015,13395000.0
3689,2,2023,29976832.226758197
3153,3,2021,25351929.32934376
3298,3,2019,24052437.675000004
2798,2,2024,23873389.915693387
2718,2,2024,23190805.50066284
1538,4,2018,11572777.125000004
2492,1,2017,13737150.0
4749,1,2017,26178862.5
3226,3,2022,27235835.780934382
2195,3,2019,16008217.312500002
1862,2,2021,13723919.455640633
1900,1,2018,10997437.500000002
1563,4,2018,11760891.187500004
2547,2,2023,20696934.584319092
4042,2,2022,31281249.496071108
2129,2,2019,14232970.434375003
3796,2,2016,21921900.0
1788,2,2020,12550952.885625005
4819,1,2024,37379253.36400235
935,2,2021,6891441.831914065
3423,4,2017,24530073.75
4052,2,2023,32926572.020283062
4137,1,2022,29105872.24264454
658,1,2020,4198966.340625001
1393,3,2020,10667161.299375001
4992,4,2017,35773920.0
3228,2,2020,22659102.860625006
3793,1,2019,23052076.031250004
4505,3,2024,41932401.677899286
1200,4,2017,8599500.0
4776,4,2017,34226010.0
3236,1,2019,19666891.125000004
2755,2,2021,20305799.19457032
4693,4,2023,45069039.58506347
3897,2,2016,22505175.0
1238,1,2019,7523983.687500001
676,1,2018,3912772.5000000005
1990,1,2016,10447500.0
788,1,2022,5543975.665265627
997,2,2020,6998489.947968752
1916,2,2022,14828024.253951568
4852,1,2023,35843069.06632267
504,4,2022,4609660.984621877
1276,3,2020,9771211.642500002
2195,3,2020,16808628.178125005
911,1,2022,6409342.425199221
1427,2,2022,11043627.667217582
4322,1,2023,31927812.14028165
2865,4,2020,23767553.397656254
4339,4,2019,34281530.52187501
4221,3,2023,37418036.56940181
2150,2,2019,14373361.406250004
1969,1,2024,15272826.286308492
4592,2,2023,37314614.68833657
2531,3,2022,21368227.01845782
1235,2,2015,6792500.000000001
3276,3,2023,29040864.20311782
544,2,2024,4641574.022207721
4917,3,2021,39535501.58971877
533,4,2024,5374576.60425757
1074,1,2020,6853631.9906250015
2808,3,2022,23706827.920912508
3664,4,2020,30395921.692500006
1226,3,2018,8515489.5
1855,3,2019,13528584.562500002
3054,4,2016,20843550.0
710,2,2022,5494727.150472659
3999,2,2023,32495893.75841855
4876,4,2016,33278700.0
4478,4,2018,33694990.87500001
1508,1,2015,7540000.0
3123,1,2024,24223990.09250453
2092,3,2017,13838580.0
2073,3,2023,18376590.809848364
722,3,2020,5528851.728750001
3835,3,2024,35696062.249665655
3929,2,2023,31927073.41255976
2171,3,2018,15079223.250000002
4726,3,2020,36190239.986250006
502,2,2022,3885004.2669539084
3950,3,2023,35015694.01780079
1185,3,2021,9528080.004843753
979,2,2018,6233231.812500002
2045,4,2021,17813221.30300782
537,2,2016,3101175.0000000005
655,2,2021,4827694.545351565
3613,3,2020,27667231.711875007
2216,3,2019,16161371.100000001
2753,4,2023,26438326.43888339
950,2,2018,6048590.625000002
3589,2,2024,30622443.31930792
3316,1,2023,24496211.258022666
1924,1,2021,12891720.062812505
4538,1,2015,22690000.0
1133,2,2021,8350805.984554691
4951,4,2017,35480103.75
2655,4,2018,19977713.437500004
1899,1,2022,13360418.513121098
4374,1,2023,32311950.555666808
4478,1,2019,27215184.937500004
3705,3,2015,22230000.0
3347,4,2017,23985438.75
2055,2,2015,11302500.0
2719,4,2024,27417399.225096308
1477,2,2018,9403966.687500004
2261,4,2018,17013035.812500004
2715,4,2016,18529875.0
3215,4,2018,24191468.437500007
1198,1,2018,6934173.750000001
3583,2,2021,26408594.741976574
3527,3,2015,21162000.0
2831,4,2018,21302036.437500004
1920,2,2021,14151409.965000005
3585,1,2016,18821250.0
2112,4,2024,21296633.74895307
3533,1,2021,23672789.491640635
4310,1,2024,33431123.054337025
4702,4,2021,40957343.06442189
4149,4,2015,26968500.0
4672,4,2023,44867366.916986264
4766,2,2018,30344824.125000007
4435,3,2024,41280843.82718831
2551,2,2024,21765910.534286574
2810,3,2019,20493435.375000004
3018,1,2024,23409542.779115807
725,2,2017,4396218.75
1412,1,2016,7413000.0
566,3,2015,3396000.0
4506,4,2017,32291122.5
1176,3,2019,8576612.100000001
2332,4,2023,22395269.616954617
1747,2,2023,14196130.631647212
4371,2,2021,32216569.248445325
2533,1,2016,13298250.0
3152,3,2023,27941637.35293876
3818,3,2023,33845549.306319855
2495,4,2019,19712472.609375004
3081,4,2015,20026500.0
2283,2,2021,16826910.91150782
1751,1,2015,8755000.0
2628,2,2023,21355140.984527122
1589,1,2023,11738383.500904106
588,2,2018,3743759.250000001
3289,2,2023,26726430.250422258
4201,4,2017,30105416.25
4528,4,2024,45658692.05267969
2779,1,2015,13895000.0
1665,2,2017,10096143.75
3202,3,2018,22240291.500000004
1194,3,2017,7898310.0
2917,2,2016,16845675.0
2975,3,2019,21696786.562500004
4203,3,2021,33794531.86528126
597,3,2022,5040233.71395469
1035,3,2019,7548293.812500001
1325,1,2017,7304062.5
4800,3,2023,42550716.78112502
2197,1,2021,14720950.61226563
3725,2,2019,24902684.296875007
4823,1,2024,37410279.92832192
4861,4,2015,31596500.0
3695,4,2017,26479293.75
858,1,2019,5214521.812500001
3035,1,2016,15933750.0
4393,4,2021,38265760.97022658
3377,2,2024,28813594.61947697
1725,1,2020,11007928.476562502
4723,1,2017,26035537.5
1607,3,2018,11161820.250000002
1323,4,2022,12100360.084632427
1847,3,2016,11636100.0
1410,3,2015,8460000.0
1791,3,2021,14400667.754156256
2344,4,2021,20417697.180562507
2217,3,2016,13967100.0
2368,4,2024,23878043.90034132
1932,1,2023,14272219.58700235
4036,3,2015,24216000.0
1427,3,2021,11473898.875031255
749,1,2019,4552070.906250001
665,4,2021,5792563.406601565
3213,1,2019,19527107.906250004
795,2,2024,6783182.624366063
2857,4,2015,18570500.0
1491,1,2022,10489933.650902348
3720,4,2024,37511116.26236052
4036,4,2021,35156069.03615627
3061,1,2018,17717450.625000004
4924,1,2021,32993154.67218751
731,4,2019,5775477.946875001
4161,1,2021,27880689.803203136
2038,1,2017,11234475.0
4211,2,2017,25534451.250000004
1665,2,2020,11687548.408593753
4374,4,2022,40005272.11653986
2090,4,2022,19115459.241785165
2514,1,2015,12570000.0
698,4,2023,6703215.348470979
2916,2,2023,23695430.407488994
3659,4,2019,28908992.896875005
3943,1,2023,29128034.074301377
4119,4,2019,32543356.584375005
1813,2,2018,11543257.687500004
2126,4,2022,19444720.740686726
1563,1,2017,8616037.5
685,2,2022,5301250.842357424
1891,3,2024,17601369.938492246
1873,1,2020,11952376.832812503
4239,4,2024,42744521.99896405
4273,1,2017,23554912.5
1113,2,2019,7440721.509375001
2026,1,2017,11168325.0
4067,1,2015,20335000.0
4393,2,2019,29368454.259375006
3673,1,2016,19283250.0
3604,2,2021,26563375.788468763
3493,3,2019,25474579.987500004
4530,4,2016,30917250.0
1892,3,2023,16772074.197893444
703,4,2018,5289767.437500001
4422,4,2017,31689157.5
1633,4,2017,11702486.25
2167,4,2015,14085500.0
3210,4,2021,27961095.541640636
4696,3,2020,35960509.30500001
2630,3,2019,19180688.625
3494,4,2016,23846550.0
694,2,2023,5639447.428942854
3546,2,2021,26135885.27910939
3342,1,2017,18422775.0
2812,3,2024,26174009.659989525
4830,1,2019,29354475.937500004
1553,4,2024,15659882.676195133
2337,3,2015,14022000.0
3070,2,2024,26194176.92679725
1577,1,2018,9127873.125000002
3850,1,2017,21223125.0
2913,4,2016,19881225.0
795,1,2015,3975000.0
826,3,2019,6024048.975000001
882,4,2015,5733000.0
4078,2,2018,25964371.125000007
4236,3,2023,37551007.559342824
1077,4,2015,7000500.0
4413,2,2016,25485075.000000004
3327,1,2020,21230943.792187504
3866,1,2017,21311325.0
1035,3,2022,8738093.624695316
638,4,2015,4147000.0
2724,3,2019,19866234.150000002
4349,3,2015,26094000.0
3247,3,2019,23680492.762500003
3936,2,2016,22730400.0
878,3,2017,5807970.0
2916,4,2021,25400172.77240626
1888,4,2023,18131333.206179384
2487,1,2016,13056750.0
1862,2,2023,15130621.199843796
2565,2,2019,17147754.421875004
4010,2,2023,32585279.81276779
2194,3,2024,20421684.635141183
2140,4,2016,14605500.0
4312,1,2023,31853939.368092198
928,3,2024,8637795.506568378
3664,2,2023,29773682.1032372
2191,3,2020,16777997.420625005
4321,2,2017,26201463.750000004
591,2,2018,3762860.062500001
2551,1,2018,14765506.875000002
3282,4,2024,33094484.83146969
3298,3,2022,27843703.163521886
1474,2,2016,8512350.0
620,4,2021,5400585.431718752
1433,4,2018,10782698.062500002
1123,4,2024,11323920.31253518
1734,2,2022,13419516.730872663
2485,2,2021,18315757.168242197
2701,2,2018,17197098.187500004
2310,2,2018,14707625.625000004
2664,4,2016,18181800.0
3726,2,2017,22593532.5
1752,3,2019,12777401.700000001
2205,4,2016,15049125.0
4271,3,2017,28252665.0
1517,4,2023,14568449.403482057
3728,3,2017,24660720.0
1813,1,2023,13393133.597947856
1134,2,2023,9214889.602912387
3942,4,2024,39749682.87801752
4493,2,2016,25947075.000000004
2691,3,2022,22719043.42420782
4161,4,2024,41957998.59346294
729,3,2018,5063451.750000001
2680,3,2023,23757483.53612813
3139,3,2015,18834000.0
2920,3,2021,23478475.623750005
2209,2,2017,13394823.750000002
980,4,2016,6688500.0
4848,1,2016,25452000.0
3985,3,2018,27678813.750000004
3831,1,2018,22174306.875000004
4225,1,2017,23290312.5
2752,1,2016,14448000.0
1779,2,2021,13112165.79569532
4125,3,2019,30083779.687500004
548,3,2015,3288000.0
3220,4,2017,23075325.0
1883,2,2022,14572635.527239459
1295,4,2018,9744308.437500002
2588,4,2015,16822000.0
4856,4,2019,38366239.275000006
2089,3,2020,15996913.104375003
4000,4,2016,27300000.0
2752,3,2023,24395744.287845008
1805,2,2019,12066938.296875004
3775,1,2018,21850171.875000004
938,1,2015,4690000.0
4331,2,2024,36953413.768716246
2960,2,2020,20777863.837500006
4047,3,2015,24282000.0
3359,2,2022,25995476.7583629
4459,3,2017,29496285.0
4911,4,2023,47162593.948912576
2143,3,2021,17230949.747156255
4048,1,2023,29903698.182290636
1499,4,2022,13710082.968151178
4251,2,2015,23380500.000000004
3557,3,2020,27238401.106875006
